tag_grouping,message,category_20,bucket_original,full_conversion
AnD AI,"No worries, Herminio! You actually don't need the welcome kit to start dashing. You can begin accepting orders right away and get familiar with the app. Want to give it a try today and see how it goes?",App Issues,TSI-WN-001,True
AnD AI,Yes,Unclassified,TSI-WN-001,
AnD AI,"Hi Komal, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,
AnD AI,"Hey Komal, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,"Hey Yamilet, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,False
AnD AI,Hi Yamilet! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,False
AnD AI,"Hi Yamilet, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,False
AnD AI,"Hey Alyssa, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,False
AnD AI,the app doesn't work,App Issues,TSI-WN-001,False
AnD AI,"Sorry to hear that, Alyssa! For troubleshooting tips, check out this link: [Troubleshooting Guide](https://help.doordash.com/dashers/s/article/Troubleshooting-the-Dasher-App). If you need more help, just ask! Once it's sorted, even a few deliveries can help you get started. Ready to give it a try today?",Needs Guidance,TSI-WN-001,False
AnD AI,"Yes I  am sick.
I want to start dashing when I feel better.",Scheduling Issues,TSI-WN-001,True
AnD AI,"Oh I'm so sorry to hear that! How are you feeling? The good news is most deliveries can be no-contact, meaning you just drop off at the doorstep. Once you're feeling better, you can jump right back in and start earning!",Encouragement,TSI-WN-001,True
AnD AI,"Hey Sonna, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,True
AnD AI,"Thank you. Hopefully i'll be feeling better by tonight. If so, I can - then.",Unclassified,TSI-WN-001,True
AnD AI,"That's great to hear you might be feeling up to it tonight! Just make sure you're fully recovered first - your health comes first. If you do feel better, tonight could be a good time to ease back in with a few deliveries.",Scheduling Issues,TSI-WN-001,True
AnD AI,"No worries, Saile! Some Dashers in smaller areas head to nearby busier zones to maximize their orders. Have you considered trying a busier zone today or scheduling a dash during lunch or dinner this week? It could really boost your earnings!",Payment Questions,TSI-WN-001,
AnD AI,My area is not busy right now,Market Concerns,TSI-WN-001,
AnD AI,"Hey Saile, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,"Hey Inayat, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,Hi Inayat! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD AI,"Hi Inayat, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,
AnD AI,"No worries, Hadley! Family comes first. When you're ready to start, feel free to reach out if you have any questions about using the app or maximizing your earnings. We're here to help whenever you need it!",Personal Circumstances,TSI-WN-001,
AnD AI,"Hey Hadley, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,Family issues occurred! Currently trying to figure out situations then be able to start dashing when it's resolved so sorry!,Personal Circumstances,TSI-WN-001,
AnD AI,"Hey Yanique, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,True
AnD AI,"Yes, I'm still doing it. I'm just trying to figure out the app. I downloaded. I'm still having a little trouble working on it, but I'm gonna do it.",App Issues,TSI-WN-001,True
AnD AI,"Perfect! The app can feel overwhelming at first, but it's actually pretty straightforward once you get the hang of it. I can walk you through the basics real quick, or there are some helpful tutorial videos in the app - whatever works better for you?",Needs Guidance,TSI-WN-001,True
AnD AI,"Hey Anthony, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,Yes i plan on making some deliveries today,Unclassified,TSI-WN-001,
AnD AI,The rain effected my traveling due to me using a bike,Vehicle Issues,TSI-WN-001,
AnD AI,"Got it, Anthony. Rain can definitely be a challenge on a bike, but it can also mean more orders and bigger tips. Have you checked the forecast for later today to see if there's a good window to dash safely?",Vehicle Issues,TSI-WN-001,
AnD AI,Hi Reilley! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD AI,"Hi Reilley, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,
AnD AI,"Hey Reilley, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,Hey! I was trying to see if it would be beneficial financially to complete door dash. I've been looking online and have been seeing mixed reviews,Unclassified,TSI-WN-001,
AnD AI,"I totally get where you're coming from, Richard. A lot of Dashers start out with questions, so you're not alone—we're here to help! If you're curious about how the pay is calculated, you can check out this link for more details: [https://help.doordash.com/dashers/s/article/How-is-Dasher-pay-calculated](https://help.doordash.com/dashers/s/article/How-is-Dasher-pay-calculated). Do you think you'll have time to give it a shot today and see how it feels?",Needs Guidance,TSI-WN-001,
AnD AI,"Hey Richard, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,Hi Jacob! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD AI,Hi Jacob! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD AI,"Hey Jacob, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,"Hey Norma, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,True
AnD AI,My car is at the mechanic as soon as they give it to me I will start making deliveries,Vehicle Issues,TSI-WN-001,True
AnD AI,Got it! When are you expected to have that car back? I'd love for you to try it out as soon as you get it so you can start earning right away.,Scheduling Issues,TSI-WN-001,True
AnD AI,"Hey Franchesca, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,True
AnD AI,Hi Franchesca! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,True
AnD AI,"Hi Franchesca, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,True
AnD AI,"Hey Starletlynn, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,"Hi Starletlynn, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,
AnD AI,Hi Starletlynn! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD AI,"That's great to hear! DoorDash is super flexible, so you can dash whenever it fits into your schedule. Many dashers with full-time jobs do short bursts on weekends or after work for some extra cash. Do you think you might have a chance to give it a try this weekend?",Scheduling Issues,TSI-WN-001,
AnD AI,"Hey Djibryll, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD AI,And want to dash on the side,Documents,TSI-WN-001,
AnD AI,Hello I have just been busy with my full time job,Personal Circumstances,TSI-WN-001,
AnD AI,I will be in couple days car is getting fixed,Vehicle Issues,TSI-WN-001,True
